GEOID,NEGATIVE,POSITIVE,DEATHS,DATE
55025011800,405,9,0,2020/06/25 14:00:00+00
55025011900,700,12,0,2020/06/25 14:00:00+00
55025012001,666,11,0,2020/06/25 14:00:00+00
55025012002,390,12,0,2020/06/25 14:00:00+00
55025012100,161,6,0,2020/06/25 14:00:00+00
55025012201,308,10,0,2020/06/25 14:00:00+00
55025012202,635,9,0,2020/06/25 14:00:00+00
55025012300,389,18,0,2020/06/25 14:00:00+00
55025012400,359,10,0,2020/06/25 14:00:00+00
55025012501,568,8,0,2020/06/25 14:00:00+00
55025012502,448,19,0,2020/06/25 14:00:00+00
55025012600,315,0,0,2020/06/25 14:00:00+00
55025012700,327,7,0,2020/06/25 14:00:00+00
55025012800,639,19,0,2020/06/25 14:00:00+00
55025012900,295,5,0,2020/06/25 14:00:00+00
55025013000,355,0,0,2020/06/25 14:00:00+00
55025013100,454,0,0,2020/06/25 14:00:00+00
55025013200,816,30,0,2020/06/25 14:00:00+00
55025013301,352,12,0,2020/06/25 14:00:00+00
55025013302,442,11,0,2020/06/25 14:00:00+00
55025013700,569,10,0,2020/06/25 14:00:00+00
55025000100,283,5,0,2020/06/26 14:00:00+00
55025000201,244,0,0,2020/06/26 14:00:00+00
55025000202,327,0,0,2020/06/26 14:00:00+00
55025000204,522,10,0,2020/06/26 14:00:00+00
55025000205,494,9,0,2020/06/26 14:00:00+00
55025000300,513,8,0,2020/06/26 14:00:00+00
55025000401,366,0,0,2020/06/26 14:00:00+00
55025000402,254,5,0,2020/06/26 14:00:00+00
55025000405,546,6,0,2020/06/26 14:00:00+00
55025000406,442,8,0,2020/06/26 14:00:00+00
55025000407,544,12,0,2020/06/26 14:00:00+00
55025000408,355,10,0,2020/06/26 14:00:00+00
55025000501,494,8,0,2020/06/26 14:00:00+00
55025000503,710,22,0,2020/06/26 14:00:00+00
55025000504,643,12,0,2020/06/26 14:00:00+00
55025000600,498,37,0,2020/06/26 14:00:00+00
55025000700,382,0,0,2020/06/26 14:00:00+00
55025000800,405,9,0,2020/06/26 14:00:00+00
55025000901,257,0,0,2020/06/26 14:00:00+00
55025000902,493,10,0,2020/06/26 14:00:00+00
55025001000,268,7,0,2020/06/26 14:00:00+00
55025001101,313,9,0,2020/06/26 14:00:00+00
55025001102,19,0,0,2020/06/26 14:00:00+00
55025001200,744,17,0,2020/06/26 14:00:00+00
55025001300,344,0,0,2020/06/26 14:00:00+00
55025001401,623,45,0,2020/06/26 14:00:00+00
55025001402,589,21,0,2020/06/26 14:00:00+00
55025001403,889,28,0,2020/06/26 14:00:00+00
55025001501,244,8,0,2020/06/26 14:00:00+00
55025001502,608,27,0,2020/06/26 14:00:00+00
55025001603,339,55,0,2020/06/26 14:00:00+00
55025001604,518,62,0,2020/06/26 14:00:00+00
55025001605,356,0,0,2020/06/26 14:00:00+00
55025001606,295,16,0,2020/06/26 14:00:00+00
55025001704,1093,25,0,2020/06/26 14:00:00+00
55025001705,546,6,0,2020/06/26 14:00:00+00
55025001802,484,11,0,2020/06/26 14:00:00+00
55025001804,554,6,0,2020/06/26 14:00:00+00
55025001900,1020,11,0,2020/06/26 14:00:00+00
55025002000,890,10,0,2020/06/26 14:00:00+00
55025002100,730,16,0,2020/06/26 14:00:00+00
55025002200,523,12,0,2020/06/26 14:00:00+00
55025002301,322,6,0,2020/06/26 14:00:00+00
55025002302,515,6,0,2020/06/26 14:00:00+00
55025002401,356,11,0,2020/06/26 14:00:00+00
55025002402,405,24,0,2020/06/26 14:00:00+00
55025002500,296,10,0,2020/06/26 14:00:00+00
55025002601,170,7,0,2020/06/26 14:00:00+00
55025002602,549,20,0,2020/06/26 14:00:00+00
55025002603,540,22,0,2020/06/26 14:00:00+00
55025002700,438,0,0,2020/06/26 14:00:00+00
55025002800,258,0,0,2020/06/26 14:00:00+00
55025002900,332,0,0,2020/06/26 14:00:00+00
55025003001,492,30,0,2020/06/26 14:00:00+00
55025003002,354,7,0,2020/06/26 14:00:00+00
55025003100,699,24,0,2020/06/26 14:00:00+00
55025003200,127,0,0,2020/06/26 14:00:00+00
55025010100,238,0,0,2020/06/26 14:00:00+00
55025010200,147,0,0,2020/06/26 14:00:00+00
55025010300,414,7,0,2020/06/26 14:00:00+00
55025010400,382,0,0,2020/06/26 14:00:00+00
55025010501,324,5,0,2020/06/26 14:00:00+00
55025010502,750,8,0,2020/06/26 14:00:00+00
55025010600,440,0,0,2020/06/26 14:00:00+00
55025010701,592,0,0,2020/06/26 14:00:00+00
55025010702,681,13,0,2020/06/26 14:00:00+00
55025010800,1140,24,0,2020/06/26 14:00:00+00
55025010901,906,14,0,2020/06/26 14:00:00+00
55025010903,392,9,0,2020/06/26 14:00:00+00
55025010904,861,16,0,2020/06/26 14:00:00+00
55025011000,383,9,0,2020/06/26 14:00:00+00
55025011101,527,7,0,2020/06/26 14:00:00+00
55025011102,860,23,0,2020/06/26 14:00:00+00
55025011200,870,24,0,2020/06/26 14:00:00+00
55025011301,540,14,0,2020/06/26 14:00:00+00
55025011302,333,12,0,2020/06/26 14:00:00+00
55025011401,889,24,0,2020/06/26 14:00:00+00
55025011402,898,44,0,2020/06/26 14:00:00+00
55025011503,665,18,0,2020/06/26 14:00:00+00
55025011504,321,12,0,2020/06/26 14:00:00+00
55025011505,369,9,0,2020/06/26 14:00:00+00
55025011506,535,19,0,2020/06/26 14:00:00+00
55025011600,538,12,0,2020/06/26 14:00:00+00
55025011700,267,9,0,2020/06/26 14:00:00+00
55025011800,411,10,0,2020/06/26 14:00:00+00
55025011900,727,12,0,2020/06/26 14:00:00+00
55025012001,684,12,0,2020/06/26 14:00:00+00
55025012002,400,13,0,2020/06/26 14:00:00+00
55025012100,162,6,0,2020/06/26 14:00:00+00
55025012201,311,10,0,2020/06/26 14:00:00+00
55025012202,640,9,0,2020/06/26 14:00:00+00
55025012300,392,19,0,2020/06/26 14:00:00+00
55025012400,367,10,0,2020/06/26 14:00:00+00
55025012501,579,8,0,2020/06/26 14:00:00+00
55025012502,461,20,0,2020/06/26 14:00:00+00
55025012600,318,0,0,2020/06/26 14:00:00+00
55025012700,335,7,0,2020/06/26 14:00:00+00
55025012800,644,20,0,2020/06/26 14:00:00+00
55025012900,296,5,0,2020/06/26 14:00:00+00
55025013000,357,0,0,2020/06/26 14:00:00+00
55025013100,458,0,0,2020/06/26 14:00:00+00
55025013200,828,31,0,2020/06/26 14:00:00+00
55025013301,356,12,0,2020/06/26 14:00:00+00
55025013302,448,11,0,2020/06/26 14:00:00+00
55025013700,578,13,0,2020/06/26 14:00:00+00
55025000100,292,5,0,2020/06/27 14:00:00+00
55025000201,247,0,0,2020/06/27 14:00:00+00
55025000202,334,0,0,2020/06/27 14:00:00+00
55025000204,528,10,0,2020/06/27 14:00:00+00
55025000205,498,9,0,2020/06/27 14:00:00+00
55025000300,518,8,0,2020/06/27 14:00:00+00
55025000401,369,0,0,2020/06/27 14:00:00+00
55025000402,256,5,0,2020/06/27 14:00:00+00
55025000405,547,7,0,2020/06/27 14:00:00+00
55025000406,443,8,0,2020/06/27 14:00:00+00
55025000407,554,12,0,2020/06/27 14:00:00+00
55025000408,356,10,0,2020/06/27 14:00:00+00
55025000501,503,9,0,2020/06/27 14:00:00+00
55025000503,713,23,0,2020/06/27 14:00:00+00
55025000504,650,12,0,2020/06/27 14:00:00+00
55025000600,502,38,0,2020/06/27 14:00:00+00
55025000700,392,0,0,2020/06/27 14:00:00+00
55025000800,411,9,0,2020/06/27 14:00:00+00
55025000901,261,0,0,2020/06/27 14:00:00+00
55025000902,507,11,0,2020/06/27 14:00:00+00
55025001000,270,7,0,2020/06/27 14:00:00+00
55025001101,318,10,0,2020/06/27 14:00:00+00
55025001102,19,0,0,2020/06/27 14:00:00+00
55025001200,761,18,0,2020/06/27 14:00:00+00
55025001300,345,0,0,2020/06/27 14:00:00+00
55025001401,632,45,0,2020/06/27 14:00:00+00
55025001402,591,24,0,2020/06/27 14:00:00+00
55025001403,907,32,0,2020/06/27 14:00:00+00
55025001501,249,9,0,2020/06/27 14:00:00+00
55025001502,617,30,0,2020/06/27 14:00:00+00
55025001603,365,65,0,2020/06/27 14:00:00+00
55025001604,539,72,0,2020/06/27 14:00:00+00
55025001605,361,0,0,2020/06/27 14:00:00+00
55025001606,308,21,0,2020/06/27 14:00:00+00
55025001704,1098,26,0,2020/06/27 14:00:00+00
55025001705,550,9,0,2020/06/27 14:00:00+00
55025001802,495,12,0,2020/06/27 14:00:00+00
55025001804,562,6,0,2020/06/27 14:00:00+00
55025001900,1039,12,0,2020/06/27 14:00:00+00
55025002000,897,10,0,2020/06/27 14:00:00+00
55025002100,739,16,0,2020/06/27 14:00:00+00
55025002200,528,12,0,2020/06/27 14:00:00+00
55025002301,329,6,0,2020/06/27 14:00:00+00
55025002302,522,7,0,2020/06/27 14:00:00+00
55025002401,359,13,0,2020/06/27 14:00:00+00
55025002402,408,27,0,2020/06/27 14:00:00+00
55025002500,299,10,0,2020/06/27 14:00:00+00
55025002601,170,7,0,2020/06/27 14:00:00+00
55025002602,558,22,0,2020/06/27 14:00:00+00
55025002603,543,22,0,2020/06/27 14:00:00+00
55025002700,444,0,0,2020/06/27 14:00:00+00
55025002800,260,0,0,2020/06/27 14:00:00+00
55025002900,343,0,0,2020/06/27 14:00:00+00
55025003001,498,30,0,2020/06/27 14:00:00+00
55025003002,356,8,0,2020/06/27 14:00:00+00
55025003100,705,24,0,2020/06/27 14:00:00+00
55025003200,128,0,0,2020/06/27 14:00:00+00
55025010100,243,0,0,2020/06/27 14:00:00+00
55025010200,155,0,0,2020/06/27 14:00:00+00
55025010300,416,7,0,2020/06/27 14:00:00+00
55025010400,386,0,0,2020/06/27 14:00:00+00
55025010501,325,5,0,2020/06/27 14:00:00+00
55025010502,758,9,0,2020/06/27 14:00:00+00
55025010600,441,0,0,2020/06/27 14:00:00+00
55025010701,602,0,0,2020/06/27 14:00:00+00
55025010702,697,14,0,2020/06/27 14:00:00+00
55025010800,1152,25,0,2020/06/27 14:00:00+00
55025010901,921,14,0,2020/06/27 14:00:00+00
55025010903,398,10,0,2020/06/27 14:00:00+00
55025010904,870,17,0,2020/06/27 14:00:00+00
55025011000,384,9,0,2020/06/27 14:00:00+00
55025011101,530,7,0,2020/06/27 14:00:00+00
55025011102,869,24,0,2020/06/27 14:00:00+00
55025011200,884,26,0,2020/06/27 14:00:00+00
55025011301,549,16,0,2020/06/27 14:00:00+00
55025011302,336,12,0,2020/06/27 14:00:00+00
55025011401,909,27,0,2020/06/27 14:00:00+00
55025011402,904,44,0,2020/06/27 14:00:00+00
55025011503,679,18,0,2020/06/27 14:00:00+00
55025011504,321,12,0,2020/06/27 14:00:00+00
55025011505,379,9,0,2020/06/27 14:00:00+00
55025011506,543,20,0,2020/06/27 14:00:00+00
55025011600,546,14,0,2020/06/27 14:00:00+00
55025011700,272,11,0,2020/06/27 14:00:00+00
55025011800,413,10,0,2020/06/27 14:00:00+00
55025011900,734,12,0,2020/06/27 14:00:00+00
55025012001,685,14,0,2020/06/27 14:00:00+00
55025012002,404,13,0,2020/06/27 14:00:00+00
55025012100,163,6,0,2020/06/27 14:00:00+00
55025012201,316,11,0,2020/06/27 14:00:00+00
55025012202,647,9,0,2020/06/27 14:00:00+00
55025012300,394,19,0,2020/06/27 14:00:00+00
55025012400,373,10,0,2020/06/27 14:00:00+00
55025012501,587,8,0,2020/06/27 14:00:00+00
55025012502,467,19,0,2020/06/27 14:00:00+00
55025012600,318,0,0,2020/06/27 14:00:00+00
55025012700,339,7,0,2020/06/27 14:00:00+00
55025012800,655,21,0,2020/06/27 14:00:00+00
55025012900,297,5,0,2020/06/27 14:00:00+00
55025013000,358,0,0,2020/06/27 14:00:00+00
55025013100,461,0,0,2020/06/27 14:00:00+00
55025013200,840,32,0,2020/06/27 14:00:00+00
55025013301,358,13,0,2020/06/27 14:00:00+00
55025013302,452,13,0,2020/06/27 14:00:00+00
55025013700,580,14,0,2020/06/27 14:00:00+00
55025000100,292,5,0,2020/06/28 14:00:00+00
55025000201,247,0,0,2020/06/28 14:00:00+00
55025000202,334,0,0,2020/06/28 14:00:00+00
55025000204,527,10,0,2020/06/28 14:00:00+00
55025000205,498,9,0,2020/06/28 14:00:00+00
55025000300,518,8,0,2020/06/28 14:00:00+00
55025000401,369,0,0,2020/06/28 14:00:00+00
55025000402,256,5,0,2020/06/28 14:00:00+00
55025000405,547,7,0,2020/06/28 14:00:00+00
55025000406,443,8,0,2020/06/28 14:00:00+00
55025000407,554,12,0,2020/06/28 14:00:00+00
55025000408,356,10,0,2020/06/28 14:00:00+00
55025000501,504,10,0,2020/06/28 14:00:00+00
55025000503,713,23,0,2020/06/28 14:00:00+00
55025000504,649,13,0,2020/06/28 14:00:00+00
55025000600,502,40,0,2020/06/28 14:00:00+00
55025000700,392,0,0,2020/06/28 14:00:00+00
55025000800,410,9,0,2020/06/28 14:00:00+00
55025000901,261,0,0,2020/06/28 14:00:00+00
55025000902,507,11,0,2020/06/28 14:00:00+00
55025001000,270,7,0,2020/06/28 14:00:00+00
55025001101,317,11,0,2020/06/28 14:00:00+00
55025001102,19,0,0,2020/06/28 14:00:00+00
55025001200,761,18,0,2020/06/28 14:00:00+00
55025001300,345,0,0,2020/06/28 14:00:00+00
55025001401,632,45,0,2020/06/28 14:00:00+00
55025001402,591,24,0,2020/06/28 14:00:00+00
55025001403,908,39,0,2020/06/28 14:00:00+00
55025001501,249,9,0,2020/06/28 14:00:00+00
55025001502,617,31,0,2020/06/28 14:00:00+00
55025001603,360,79,0,2020/06/28 14:00:00+00
55025001604,536,89,0,2020/06/28 14:00:00+00
55025001605,361,5,0,2020/06/28 14:00:00+00
55025001606,308,22,0,2020/06/28 14:00:00+00
55025001704,1098,26,0,2020/06/28 14:00:00+00
55025001705,550,10,0,2020/06/28 14:00:00+00
55025001802,495,12,0,2020/06/28 14:00:00+00
55025001804,562,6,0,2020/06/28 14:00:00+00
55025001900,1040,11,0,2020/06/28 14:00:00+00
55025002000,897,10,0,2020/06/28 14:00:00+00
55025002100,738,16,0,2020/06/28 14:00:00+00
55025002200,528,12,0,2020/06/28 14:00:00+00
55025002301,329,6,0,2020/06/28 14:00:00+00
55025002302,522,7,0,2020/06/28 14:00:00+00
55025002401,359,13,0,2020/06/28 14:00:00+00
55025002402,408,30,0,2020/06/28 14:00:00+00
55025002500,299,10,0,2020/06/28 14:00:00+00
55025002601,170,7,0,2020/06/28 14:00:00+00
55025002602,558,22,0,2020/06/28 14:00:00+00
55025002603,543,23,0,2020/06/28 14:00:00+00
55025002700,444,0,0,2020/06/28 14:00:00+00
55025002800,260,0,0,2020/06/28 14:00:00+00
55025002900,343,0,0,2020/06/28 14:00:00+00
55025003001,498,31,0,2020/06/28 14:00:00+00
55025003002,356,8,0,2020/06/28 14:00:00+00
55025003100,703,25,0,2020/06/28 14:00:00+00
55025003200,128,0,0,2020/06/28 14:00:00+00
55025010100,243,0,0,2020/06/28 14:00:00+00
55025010200,155,0,0,2020/06/28 14:00:00+00
55025010300,416,7,0,2020/06/28 14:00:00+00
55025010400,386,0,0,2020/06/28 14:00:00+00
55025010501,325,5,0,2020/06/28 14:00:00+00
55025010502,758,9,0,2020/06/28 14:00:00+00
55025010600,441,0,0,2020/06/28 14:00:00+00
55025010701,602,0,0,2020/06/28 14:00:00+00
55025010702,697,15,0,2020/06/28 14:00:00+00
55025010800,1152,26,0,2020/06/28 14:00:00+00
55025010901,921,15,0,2020/06/28 14:00:00+00
55025010903,398,10,0,2020/06/28 14:00:00+00
55025010904,869,22,0,2020/06/28 14:00:00+00
55025011000,384,9,0,2020/06/28 14:00:00+00
55025011101,530,7,0,2020/06/28 14:00:00+00
55025011102,869,25,0,2020/06/28 14:00:00+00
55025011200,885,27,0,2020/06/28 14:00:00+00
55025011301,549,18,0,2020/06/28 14:00:00+00
55025011302,336,14,0,2020/06/28 14:00:00+00
55025011401,909,28,0,2020/06/28 14:00:00+00
55025011402,904,48,0,2020/06/28 14:00:00+00
55025011503,679,18,0,2020/06/28 14:00:00+00
55025011504,321,12,0,2020/06/28 14:00:00+00
55025011505,379,9,0,2020/06/28 14:00:00+00
55025011506,543,20,0,2020/06/28 14:00:00+00
55025011600,546,14,0,2020/06/28 14:00:00+00
55025011700,272,11,0,2020/06/28 14:00:00+00
55025011800,413,11,0,2020/06/28 14:00:00+00
55025011900,735,12,0,2020/06/28 14:00:00+00
55025012001,685,14,0,2020/06/28 14:00:00+00
55025012002,404,13,0,2020/06/28 14:00:00+00
55025012100,163,6,0,2020/06/28 14:00:00+00
55025012201,317,11,0,2020/06/28 14:00:00+00
55025012202,647,9,0,2020/06/28 14:00:00+00
55025012300,394,19,0,2020/06/28 14:00:00+00
55025012400,373,10,0,2020/06/28 14:00:00+00
55025012501,587,8,0,2020/06/28 14:00:00+00
55025012502,467,19,0,2020/06/28 14:00:00+00
55025012600,318,0,0,2020/06/28 14:00:00+00
55025012700,339,7,0,2020/06/28 14:00:00+00
55025012800,654,23,0,2020/06/28 14:00:00+00
55025012900,298,5,0,2020/06/28 14:00:00+00
55025013000,358,0,0,2020/06/28 14:00:00+00
55025013100,461,0,0,2020/06/28 14:00:00+00
55025013200,840,33,0,2020/06/28 14:00:00+00
55025013301,358,13,0,2020/06/28 14:00:00+00
55025013302,452,13,0,2020/06/28 14:00:00+00
55025013700,580,17,0,2020/06/28 14:00:00+00
55025000100,294,5,0,2020/06/29 14:00:00+00
55025000201,248,0,0,2020/06/29 14:00:00+00
55025000202,336,0,0,2020/06/29 14:00:00+00
55025000204,528,11,0,2020/06/29 14:00:00+00
55025000205,499,9,0,2020/06/29 14:00:00+00
55025000300,519,8,0,2020/06/29 14:00:00+00
55025000401,369,0,0,2020/06/29 14:00:00+00
55025000402,256,5,0,2020/06/29 14:00:00+00
55025000405,548,7,0,2020/06/29 14:00:00+00
55025000406,443,8,0,2020/06/29 14:00:00+00
55025000407,554,13,0,2020/06/29 14:00:00+00
55025000408,356,10,0,2020/06/29 14:00:00+00
55025000501,503,10,0,2020/06/29 14:00:00+00
55025000503,714,24,0,2020/06/29 14:00:00+00
55025000504,651,13,0,2020/06/29 14:00:00+00
55025000600,505,43,0,2020/06/29 14:00:00+00
55025000700,391,0,0,2020/06/29 14:00:00+00
55025000800,413,9,0,2020/06/29 14:00:00+00
55025000901,262,0,0,2020/06/29 14:00:00+00
55025000902,508,12,0,2020/06/29 14:00:00+00
55025001000,270,7,0,2020/06/29 14:00:00+00
55025001101,318,12,0,2020/06/29 14:00:00+00
55025001102,19,0,0,2020/06/29 14:00:00+00
55025001200,761,19,0,2020/06/29 14:00:00+00
55025001300,347,0,0,2020/06/29 14:00:00+00
55025001401,634,46,0,2020/06/29 14:00:00+00
55025001402,593,27,0,2020/06/29 14:00:00+00
55025001403,907,43,0,2020/06/29 14:00:00+00
55025001501,250,10,0,2020/06/29 14:00:00+00
55025001502,616,31,0,2020/06/29 14:00:00+00
55025001603,358,89,0,2020/06/29 14:00:00+00
55025001604,535,110,0,2020/06/29 14:00:00+00
55025001605,361,7,0,2020/06/29 14:00:00+00
55025001606,310,23,0,2020/06/29 14:00:00+00
55025001704,1099,26,0,2020/06/29 14:00:00+00
55025001705,551,12,0,2020/06/29 14:00:00+00
55025001802,495,12,0,2020/06/29 14:00:00+00
55025001804,563,7,0,2020/06/29 14:00:00+00
55025001900,1042,10,0,2020/06/29 14:00:00+00
55025002000,897,11,0,2020/06/29 14:00:00+00
55025002100,739,17,0,2020/06/29 14:00:00+00
55025002200,529,12,0,2020/06/29 14:00:00+00
55025002301,330,6,0,2020/06/29 14:00:00+00
55025002302,523,7,0,2020/06/29 14:00:00+00
55025002401,360,15,0,2020/06/29 14:00:00+00
55025002402,408,30,0,2020/06/29 14:00:00+00
55025002500,299,10,0,2020/06/29 14:00:00+00
55025002601,170,7,0,2020/06/29 14:00:00+00
55025002602,559,24,0,2020/06/29 14:00:00+00
55025002603,544,23,0,2020/06/29 14:00:00+00
55025002700,444,0,0,2020/06/29 14:00:00+00
55025002800,261,0,0,2020/06/29 14:00:00+00
55025002900,343,5,0,2020/06/29 14:00:00+00
55025003001,499,31,0,2020/06/29 14:00:00+00
55025003002,357,9,0,2020/06/29 14:00:00+00
55025003100,703,25,0,2020/06/29 14:00:00+00
55025003200,128,0,0,2020/06/29 14:00:00+00
55025010100,243,0,0,2020/06/29 14:00:00+00
55025010200,157,0,0,2020/06/29 14:00:00+00
55025010300,416,7,0,2020/06/29 14:00:00+00
55025010400,386,0,0,2020/06/29 14:00:00+00
55025010501,327,7,0,2020/06/29 14:00:00+00
55025010502,758,10,0,2020/06/29 14:00:00+00
55025010600,444,0,0,2020/06/29 14:00:00+00
55025010701,606,0,0,2020/06/29 14:00:00+00
55025010702,697,15,0,2020/06/29 14:00:00+00
55025010800,1158,27,0,2020/06/29 14:00:00+00
55025010901,922,15,0,2020/06/29 14:00:00+00
55025010903,398,10,0,2020/06/29 14:00:00+00
55025010904,871,23,0,2020/06/29 14:00:00+00
55025011000,385,9,0,2020/06/29 14:00:00+00
55025011101,530,7,0,2020/06/29 14:00:00+00
55025011102,871,25,0,2020/06/29 14:00:00+00
55025011200,888,28,0,2020/06/29 14:00:00+00
55025011301,553,19,0,2020/06/29 14:00:00+00
55025011302,336,14,0,2020/06/29 14:00:00+00
55025011401,910,29,0,2020/06/29 14:00:00+00
55025011402,907,49,0,2020/06/29 14:00:00+00
55025011503,679,18,0,2020/06/29 14:00:00+00
55025011504,322,12,0,2020/06/29 14:00:00+00
55025011505,378,11,0,2020/06/29 14:00:00+00
55025011506,543,20,0,2020/06/29 14:00:00+00
55025011600,546,14,0,2020/06/29 14:00:00+00
55025011700,272,12,0,2020/06/29 14:00:00+00
55025011800,413,11,0,2020/06/29 14:00:00+00
55025011900,738,12,0,2020/06/29 14:00:00+00
55025012001,686,14,0,2020/06/29 14:00:00+00
55025012002,405,14,0,2020/06/29 14:00:00+00
55025012100,163,6,0,2020/06/29 14:00:00+00
55025012201,319,11,0,2020/06/29 14:00:00+00
55025012202,648,10,0,2020/06/29 14:00:00+00
55025012300,396,19,0,2020/06/29 14:00:00+00
55025012400,376,10,0,2020/06/29 14:00:00+00
55025012501,588,9,0,2020/06/29 14:00:00+00
55025012502,467,20,0,2020/06/29 14:00:00+00
55025012600,322,0,0,2020/06/29 14:00:00+00
55025012700,341,7,0,2020/06/29 14:00:00+00
55025012800,659,23,0,2020/06/29 14:00:00+00
55025012900,298,5,0,2020/06/29 14:00:00+00
55025013000,358,5,0,2020/06/29 14:00:00+00
55025013100,465,0,0,2020/06/29 14:00:00+00
55025013200,841,33,0,2020/06/29 14:00:00+00
55025013301,358,13,0,2020/06/29 14:00:00+00
55025013302,454,13,0,2020/06/29 14:00:00+00
55025013700,580,18,0,2020/06/29 14:00:00+00
55025000100,298,7,0,2020/06/30 14:00:00+00
55025000201,251,0,0,2020/06/30 14:00:00+00
55025000202,344,0,0,2020/06/30 14:00:00+00
55025000204,538,12,0,2020/06/30 14:00:00+00
55025000205,508,10,0,2020/06/30 14:00:00+00
55025000300,527,8,0,2020/06/30 14:00:00+00
55025000401,374,5,0,2020/06/30 14:00:00+00
55025000402,260,6,0,2020/06/30 14:00:00+00
55025000405,562,7,0,2020/06/30 14:00:00+00
55025000406,448,9,0,2020/06/30 14:00:00+00
55025000407,566,16,0,2020/06/30 14:00:00+00
55025000408,359,11,0,2020/06/30 14:00:00+00
55025000501,512,10,0,2020/06/30 14:00:00+00
55025000503,727,25,0,2020/06/30 14:00:00+00
55025000504,662,16,0,2020/06/30 14:00:00+00
55025000600,526,45,0,2020/06/30 14:00:00+00
55025000700,395,0,0,2020/06/30 14:00:00+00
55025000800,420,10,0,2020/06/30 14:00:00+00
55025000901,269,0,0,2020/06/30 14:00:00+00
55025000902,527,16,0,2020/06/30 14:00:00+00
55025001000,275,7,0,2020/06/30 14:00:00+00
55025001101,332,16,0,2020/06/30 14:00:00+00
55025001102,19,0,0,2020/06/30 14:00:00+00
55025001200,784,21,0,2020/06/30 14:00:00+00
55025001300,352,0,0,2020/06/30 14:00:00+00
55025001401,639,48,0,2020/06/30 14:00:00+00
55025001402,603,32,0,2020/06/30 14:00:00+00
55025001403,937,48,0,2020/06/30 14:00:00+00
55025001501,253,10,0,2020/06/30 14:00:00+00
55025001502,628,34,0,2020/06/30 14:00:00+00
55025001603,384,102,0,2020/06/30 14:00:00+00
55025001604,572,133,0,2020/06/30 14:00:00+00
55025001605,372,7,0,2020/06/30 14:00:00+00
55025001606,328,31,0,2020/06/30 14:00:00+00
